Year,County,Count
1977,Albany,12543.577981651377
1977,Allegany,2882.2727272727275
1977,Bronx,48690.0
1977,Broome,7887.251908396946
1977,Cattaraugus,5145.869565217391
1977,Cayuga,8923.461538461539
1977,Chautauqua,5461.511627906977
1977,Chemung,3608.8
1977,Chenango,1783.7931034482758
1977,Clinton,4259.302325581395
1977,Columbia,5449.333333333333
1977,Cortland,5216.538461538462
1977,Delaware,2514.137931034483
1977,Dutchess,7908.878504672897
1977,Erie,18972.910216718265
1977,Essex,2892.9411764705883
1977,Franklin,3141.764705882353
1977,Fulton,3381.5384615384614
1977,Genesee,6186.0
1977,Greene,4657.142857142857
1977,Hamilton,1017.6923076923077
1977,Herkimer,4805.185185185185
1977,Jefferson,3895.9574468085107
1977,Kings,61085.71428571428
1977,Lewis,1835.3846153846155
1977,Livingston,3367.777777777778
1977,Madison,4596.862745098039
1977,Monroe,15844.059405940594
1977,Montgomery,5908.622448979592
1977,Nassau,31459.43181818182
1977,New York,69600.76923076923
1977,Niagara,10157.241379310344
1977,Oneida,4934.248704663212
1977,Onondaga,10151.102362204725
1977,Ontario,7182.340425531915
1977,Orange,8369.007633587786
1977,Orleans,2367.777777777778
1977,Oswego,4748.611111111111
1977,Otsego,1896.2857142857142
1977,Putnam,8270.882352941177
1977,Queens,49330.4081632653
1977,Rensselaer,14531.25925925926
1977,Richmond,47873.846153846156
1977,Rockland,14056.486486486487
1977,Saint Lawrence,2921.1111111111113
1977,Saratoga,8104.303797468355
1977,Schenectady,11254.782608695652
1977,Schoharie,2710.4
1977,Schuyler,1925.0
1977,Seneca,5265.454545454545
1977,Steuben,6061.568627450981
1977,Suffolk,22059.178082191782
1977,Sullivan,4017.6923076923076
1977,Tioga,6016.428571428572
1977,Tompkins,7713.676470588235
1977,Ulster,7597.2692307692305
1977,Warren,5861.5625
1977,Washington,3140.5882352941176
1977,Wayne,5029.714285714285
1977,Westchester,10905.942857142858
1977,Wyoming,2636.4
1977,Yates,2523.3333333333335
1978,Albany,11594.957264957266
1978,Allegany,2818.787878787879
1978,Bronx,46620.17857142857
1978,Broome,11864.761904761905
1978,Cattaraugus,5180.227272727273
1978,Cayuga,3927.9411764705883
1978,Chautauqua,4865.396825396825
1978,Chemung,2161.6666666666665
1978,Chenango,4585.882352941177
1978,Clinton,4609.107142857143
1978,Columbia,3740.576923076923
1978,Cortland,7385.416666666667
1978,Delaware,2284.0
1978,Dutchess,7617.272727272727
1978,Erie,19936.75
1978,Essex,2442.6923076923076
1978,Franklin,2871.0526315789475
1978,Fulton,2825.0
1978,Genesee,5510.227272727273
1978,Greene,6060.434782608696
1978,Hamilton,983.3333333333334
1978,Herkimer,3611.1111111111113
1978,Jefferson,11635.2
1978,Kings,62350.0
1978,Lewis,3223.125
1978,Livingston,4689.423076923077
1978,Madison,4000.0
1978,Monroe,15090.15503875969
1978,Montgomery,3510.5494505494507
1978,Nassau,44444.76190476191
1978,New York,94040.0
1978,Niagara,7737.474747474747
1978,Oneida,4357.964071856288
1978,Onondaga,10957.365269461077
1978,Ontario,7648.536585365854
1978,Orange,8130.746268656716
1978,Orleans,1871.0526315789473
1978,Oswego,6978.787878787879
1978,Otsego,3105.4545454545455
1978,Putnam,8018.636363636364
1978,Queens,32004.2
1978,Rensselaer,14632.368421052632
1978,Richmond,60221.0
1978,Rockland,15276.521739130434
1978,Saint Lawrence,3890.153846153846
1978,Saratoga,7332.916666666667
1978,Schenectady,10499.433962264151
1978,Schoharie,2654.7368421052633
1978,Schuyler,3035.714285714286
1978,Seneca,8580.0
1978,Steuben,4500.833333333333
1978,Suffolk,20447.555555555555
1978,Sullivan,5994.545454545455
1978,Tioga,4216.206896551724
1978,Tompkins,4820.0
1978,Ulster,4065.0485436893205
1978,Warren,5528.571428571428
1978,Washington,3339.6
1978,Wayne,4371.0
1978,Westchester,10921.128205128205
1978,Wyoming,2250.8333333333335
1978,Yates,2828.5714285714284
1979,Albany,10820.357142857143
1979,Allegany,2686.4864864864867
1979,Bronx,43470.4
1979,Broome,7821.351351351352
1979,Cattaraugus,3837.872340425532
1979,Cayuga,3911.1428571428573
1979,Chautauqua,4060.851063829787
1979,Chemung,3940.232558139535
1979,Chenango,2825.4285714285716
1979,Clinton,5826.521739130435
1979,Columbia,3603.8709677419356
1979,Cortland,4072.7272727272725
1979,Delaware,2341.4285714285716
1979,Dutchess,6433.297872340426
1979,Erie,14713.300492610837
1979,Essex,3666.0714285714284
1979,Franklin,3038.529411764706
1979,Fulton,3505.294117647059
1979,Genesee,6994.186046511628
1979,Greene,3970.0
1979,Hamilton,596.6666666666666
1979,Herkimer,3954.5454545454545
1979,Jefferson,4669.381443298969
1979,Kings,52603.75
1979,Lewis,2800.0
1979,Livingston,4503.783783783784
1979,Madison,4412.258064516129
1979,Monroe,12923.71727748691
1979,Montgomery,6112.063492063492
1979,Nassau,30074.126984126986
1979,New York,70075.83333333333
1979,Niagara,7326.952380952381
1979,Oneida,4597.602339181287
1979,Onondaga,9755.441176470587
1979,Ontario,7293.333333333333
1979,Orange,15789.29203539823
1979,Orleans,2499.2
1979,Oswego,4359.86301369863
1979,Otsego,3880.0
1979,Putnam,9018.260869565218
1979,Queens,57980.47619047619
1979,Rensselaer,15915.857142857143
1979,Richmond,52885.71428571428
1979,Rockland,16265.757575757576
1979,Saint Lawrence,3652.3636363636365
1979,Saratoga,6852.631578947368
1979,Schenectady,8598.095238095239
1979,Schoharie,2848.7096774193546
1979,Schuyler,2018.076923076923
1979,Seneca,4042.7272727272725
1979,Steuben,4517.014925373134
1979,Suffolk,15584.805194805194
1979,Sullivan,5740.810810810811
1979,Tioga,7586.521739130435
1979,Tompkins,2686.153846153846
1979,Ulster,8733.795180722891
1979,Warren,5436.521739130435
1979,Washington,3445.0
1979,Wayne,4381.785714285715
1979,Westchester,18799.883720930233
1979,Wyoming,2039.3333333333333
1979,Yates,2479.6428571428573
1980,Albany,12551.531531531531
1980,Allegany,2296.551724137931
1980,Bronx,44913.4693877551
1980,Broome,7094.757281553398
1980,Cattaraugus,3924.090909090909
1980,Cayuga,6744.736842105263
1980,Chautauqua,5694.430379746836
1980,Chemung,2561.6326530612246
1980,Chenango,2264.4444444444443
1980,Clinton,4066.521739130435
1980,Columbia,4212.222222222223
1980,Cortland,4720.0
1980,Delaware,2186.3888888888887
1980,Dutchess,3628.5365853658536
1980,Erie,20631.09170305677
1980,Essex,2352.6666666666665
1980,Franklin,2902.5
1980,Fulton,3071.6666666666665
1980,Genesee,7028.0
1980,Greene,4805.833333333333
1980,Hamilton,1004.1176470588235
1980,Herkimer,3765.5555555555557
1980,Jefferson,3507.9268292682927
1980,Kings,54525.71428571428
1980,Lewis,1321.3333333333333
1980,Livingston,3044.7368421052633
1980,Madison,3837.9591836734694
1980,Monroe,15680.983606557376
1980,Montgomery,5691.634615384615
1980,Nassau,30430.63829787234
1980,New York,58093.63636363636
1980,Niagara,8167.894736842105
1980,Oneida,4832.7027027027025
1980,Onondaga,7517.676767676768
1980,Ontario,8103.333333333333
1980,Orange,8329.146341463415
1980,Orleans,2213.4615384615386
1980,Oswego,3759.230769230769
1980,Otsego,2091.025641025641
1980,Putnam,9105.714285714286
1980,Queens,35300.416666666664
1980,Rensselaer,15743.769633507853
1980,Richmond,
1980,Rockland,15692.916666666666
1980,Saint Lawrence,3108.2051282051284
1980,Saratoga,6111.40625
1980,Schenectady,10586.25
1980,Schoharie,3681.818181818182
1980,Schuyler,3010.0
1980,Seneca,4345.333333333333
1980,Steuben,5011.029411764706
1980,Suffolk,18098.933333333334
1980,Sullivan,4419.6551724137935
1980,Tioga,4037.0588235294117
1980,Tompkins,6675.373134328358
1980,Ulster,4549.819277108434
1980,Warren,5104.736842105263
1980,Washington,2307.7272727272725
1980,Wayne,4048.823529411765
1980,Westchester,13354.83193277311
1980,Wyoming,2406.1111111111113
1980,Yates,2079.6296296296296
1981,Albany,12814.569892473119
1981,Allegany,3240.4
1981,Bronx,47893.04347826087
1981,Broome,9302.142857142857
1981,Cattaraugus,5034.576271186441
1981,Cayuga,6384.666666666667
1981,Chautauqua,4134.210526315789
1981,Chemung,3385.913043478261
1981,Chenango,3807.5
1981,Clinton,4396.666666666667
1981,Columbia,4345.4838709677415
1981,Cortland,6517.407407407408
1981,Delaware,2673.3333333333335
1981,Dutchess,8022.325581395349
1981,Erie,19657.085714285713
1981,Essex,3863.75
1981,Franklin,4096.315789473684
1981,Fulton,5771.818181818182
1981,Genesee,5534.375
1981,Greene,6865.5
1981,Hamilton,750.0
1981,Herkimer,4847.666666666667
1981,Jefferson,11473.809523809523
1981,Kings,69318.75
1981,Lewis,2157.5
1981,Livingston,4653.829787234043
1981,Madison,4723.076923076923
1981,Monroe,16277.68115942029
1981,Montgomery,2923.5632183908046
1981,Nassau,49297.045454545456
1981,New York,89070.0
1981,Niagara,8337.790697674418
1981,Oneida,5907.48031496063
1981,Onondaga,9349.744897959185
1981,Ontario,8337.741935483871
1981,Orange,14247.380952380952
1981,Orleans,4072.222222222222
1981,Oswego,7406.875
1981,Otsego,3320.3703703703704
1981,Putnam,9981.052631578947
1981,Queens,72391.25
1981,Rensselaer,14393.333333333334
1981,Richmond,59525.0
1981,Rockland,17937.916666666668
1981,Saint Lawrence,3580.5882352941176
1981,Saratoga,7127.868852459016
1981,Schenectady,8747.083333333334
1981,Schoharie,2745.714285714286
1981,Schuyler,933.7142857142857
1981,Seneca,9717.777777777777
1981,Steuben,5730.0
1981,Suffolk,21986.17021276596
1981,Sullivan,6702.121212121212
1981,Tioga,4826.666666666667
1981,Tompkins,7873.7037037037035
1981,Ulster,4159.6551724137935
1981,Warren,5607.142857142857
1981,Washington,2961.4285714285716
1981,Wayne,6335.142857142857
1981,Westchester,16024.72972972973
1981,Wyoming,3688.4615384615386
1981,Yates,2630.0
1982,Albany,7625.714285714285
1982,Allegany,2480.0
1982,Bronx,47104.77272727273
1982,Broome,7379.677419354839
1982,Cattaraugus,4225.641025641025
1982,Cayuga,4221.190476190476
1982,Chautauqua,5005.154639175258
1982,Chemung,3360.4347826086955
1982,Chenango,2750.625
1982,Clinton,3797.6315789473683
1982,Columbia,3596.923076923077
1982,Cortland,3199.5652173913045
1982,Delaware,2052.608695652174
1982,Dutchess,6098.987341772152
1982,Erie,20745.614973262032
1982,Essex,2279.090909090909
1982,Franklin,2823.684210526316
1982,Fulton,2381.25
1982,Genesee,6752.105263157895
1982,Greene,4399.047619047619
1982,Hamilton,780.0
1982,Herkimer,4745.6
1982,Jefferson,4953.2786885245905
1982,Kings,59868.333333333336
1982,Lewis,2888.2608695652175
1982,Livingston,5153.333333333333
1982,Madison,6228.75
1982,Monroe,12209.465648854963
1982,Montgomery,6385.555555555556
1982,Nassau,32238.60465116279
1982,New York,59487.5
1982,Niagara,5897.846153846154
1982,Oneida,3838.3916083916083
1982,Onondaga,7701.311475409836
1982,Ontario,8757.826086956522
1982,Orange,10437.592592592593
1982,Orleans,1847.8947368421052
1982,Oswego,3973.9622641509436
1982,Otsego,3400.8571428571427
1982,Putnam,7764.761904761905
1982,Queens,62090.0
1982,Rensselaer,15509.304347826086
1982,Richmond,
1982,Rockland,17776.363636363636
1982,Saint Lawrence,3686.086956521739
1982,Saratoga,6508.301886792453
1982,Schenectady,6249.714285714285
1982,Schoharie,2130.4545454545455
1982,Schuyler,1238.5714285714287
1982,Seneca,4608.0
1982,Steuben,5089.423076923077
1982,Suffolk,15702.8
1982,Sullivan,6075.217391304348
1982,Tioga,9007.5
1982,Tompkins,5811.5
1982,Ulster,9506.289308176101
1982,Warren,4530.869565217391
1982,Washington,3379.090909090909
1982,Wayne,6286.206896551724
1982,Westchester,26818.076923076922
1982,Wyoming,2440.0
1982,Yates,2847.1428571428573
1983,Albany,10860.247933884297
1983,Allegany,3406.0
1983,Bronx,70288.46153846153
1983,Broome,8983.09090909091
1983,Cattaraugus,2168.3333333333335
1983,Cayuga,4877.586206896552
1983,Chautauqua,4725.689655172414
1983,Chemung,3229.8214285714284
1983,Chenango,2706.315789473684
1983,Clinton,4107.551020408163
1983,Columbia,4010.3703703703704
1983,Cortland,5631.25
1983,Delaware,2598.3333333333335
1983,Dutchess,7428.857142857143
1983,Erie,21524.583333333332
1983,Essex,2479.0
1983,Franklin,2213.3333333333335
1983,Fulton,2775.7894736842104
1983,Genesee,10364.545454545454
1983,Greene,5323.103448275862
1983,Hamilton,1150.0
1983,Herkimer,4773.541666666667
1983,Jefferson,4120.754716981132
1983,Kings,66341.66666666667
1983,Lewis,2172.5
1983,Livingston,4786.666666666667
1983,Madison,4257.631578947368
1983,Monroe,9616.42857142857
1983,Montgomery,3374.4444444444443
1983,Nassau,26275.69230769231
1983,New York,106405.0
1983,Niagara,7188.0
1983,Oneida,4888.994413407821
1983,Onondaga,9147.289719626167
1983,Ontario,8388.461538461539
1983,Orange,9222.32
1983,Orleans,1401.764705882353
1983,Oswego,4868.529411764706
1983,Otsego,2912.6923076923076
1983,Putnam,9330.714285714286
1983,Queens,66698.0
1983,Rensselaer,16167.338709677419
1983,Richmond,39587.5
1983,Rockland,14818.863636363636
1983,Saint Lawrence,2525.076923076923
1983,Saratoga,7505.416666666667
1983,Schenectady,9898.297872340425
1983,Schoharie,2465.714285714286
1983,Schuyler,1226.5168539325844
1983,Seneca,6769.090909090909
1983,Steuben,5006.792452830188
1983,Suffolk,24141.978021978022
1983,Sullivan,5180.571428571428
1983,Tioga,8160.0
1983,Tompkins,8240.25
1983,Ulster,3537.777777777778
1983,Warren,4521.538461538462
1983,Washington,2574.230769230769
1983,Wayne,5983.870967741936
1983,Westchester,13550.372093023256
1983,Wyoming,2783.0
1983,Yates,3462.3076923076924
1984,Albany,12241.078431372549
1984,Allegany,2485.675675675676
1984,Bronx,67220.0
1984,Broome,7027.386363636364
1984,Cattaraugus,4298.484848484848
1984,Cayuga,7207.758620689655
1984,Chautauqua,4048.448275862069
1984,Chemung,3882.920353982301
1984,Chenango,3200.0
1984,Clinton,4018.6206896551726
1984,Columbia,5442.916666666667
1984,Cortland,6888.125
1984,Delaware,3259.0476190476193
1984,Dutchess,8555.384615384615
1984,Erie,17017.747252747253
1984,Essex,3118.4
1984,Franklin,2954.4444444444443
1984,Fulton,3803.0
1984,Genesee,7640.5
1984,Greene,5828.260869565217
1984,Hamilton,940.0
1984,Herkimer,4258.9473684210525
1984,Jefferson,10263.050847457627
1984,Kings,67090.0
1984,Lewis,1349.2307692307693
1984,Livingston,4331.25
1984,Madison,5146.818181818182
1984,Monroe,20567.71812080537
1984,Montgomery,5486.190476190476
1984,Nassau,40016.51515151515
1984,New York,101700.0
1984,Niagara,6132.459016393443
1984,Oneida,6633.202614379085
1984,Onondaga,10671.07438016529
1984,Ontario,5914.423076923077
1984,Orange,19886.45569620253
1984,Orleans,2210.0
1984,Oswego,6508.775510204082
1984,Otsego,4041.6129032258063
1984,Putnam,12782.8
1984,Queens,84346.66666666667
1984,Rensselaer,5254.8
1984,Richmond,51720.0
1984,Rockland,19129.0
1984,Saint Lawrence,3595.2
1984,Saratoga,8940.90909090909
1984,Schenectady,8953.055555555555
1984,Schoharie,3030.0
1984,Schuyler,2719.375
1984,Seneca,4720.666666666667
1984,Steuben,5209.824561403509
1984,Suffolk,18901.46551724138
1984,Sullivan,6261.388888888889
1984,Tioga,4411.428571428572
1984,Tompkins,5926.153846153846
1984,Ulster,5128.108108108108
1984,Warren,6233.75
1984,Washington,2724.137931034483
1984,Wayne,6166.666666666667
1984,Westchester,25549.304347826088
1984,Wyoming,3273.125
1984,Yates,2489.4444444444443
1985,Albany,15398.531468531468
1985,Allegany,4090.0
1985,Bronx,56064.166666666664
1985,Broome,9806.363636363636
1985,Cattaraugus,6482.424242424242
1985,Cayuga,5357.666666666667
1985,Chautauqua,6093.846153846154
1985,Chemung,4294.33628318584
1985,Chenango,3048.3783783783783
1985,Clinton,4752.65306122449
1985,Columbia,3816.3636363636365
1985,Cortland,3835.185185185185
1985,Delaware,2950.0
1985,Dutchess,9302.884615384615
1985,Erie,20143.2
1985,Essex,2841.6666666666665
1985,Franklin,2523.684210526316
1985,Fulton,4217.666666666667
1985,Genesee,6353.04347826087
1985,Greene,5666.25
1985,Hamilton,978.8888888888889
1985,Herkimer,5533.488372093023
1985,Jefferson,8188.206896551724
1985,Kings,76906.875
1985,Lewis,3443.913043478261
1985,Livingston,4140.0
1985,Madison,4791.666666666667
1985,Monroe,11155.212765957447
1985,Montgomery,4225.1578947368425
1985,Nassau,19836.11111111111
1985,New York,98807.69230769231
1985,Niagara,8354.69696969697
1985,Oneida,6378.380281690141
1985,Onondaga,11202.302631578947
1985,Ontario,9151.6
1985,Orange,13309.452054794521
1985,Orleans,2358.3333333333335
1985,Oswego,6801.929824561404
1985,Otsego,4349.433962264151
1985,Putnam,14419.411764705883
1985,Queens,78161.25
1985,Rensselaer,8325.089285714286
1985,Richmond,88800.0
1985,Rockland,18578.333333333332
1985,Saint Lawrence,4208.909090909091
1985,Saratoga,9355.645161290322
1985,Schenectady,8983.921568627451
1985,Schoharie,2895.3846153846152
1985,Schuyler,920.0
1985,Seneca,6761.111111111111
1985,Steuben,7759.824561403509
1985,Suffolk,17398.71794871795
1985,Sullivan,7295.0
1985,Tioga,11409.5
1985,Tompkins,7745.675675675676
1985,Ulster,4333.978494623656
1985,Warren,6705.789473684211
1985,Washington,4382.4324324324325
1985,Wayne,2918.8888888888887
1985,Westchester,21445.0
1985,Wyoming,3360.0
1985,Yates,870.0
1986,Albany,15498.982035928144
1986,Allegany,3652.4
1986,Bronx,66978.57142857143
1986,Broome,7337.209302325581
1986,Cattaraugus,4064.8936170212764
1986,Cayuga,5756.153846153846
1986,Chautauqua,4326.623376623376
1986,Chemung,3497.6724137931033
1986,Chenango,3846.875
1986,Clinton,5189.0625
1986,Columbia,5367.931034482759
1986,Cortland,5247.083333333333
1986,Delaware,3836.785714285714
1986,Dutchess,8117.674418604651
1986,Erie,19412.361809045226
1986,Essex,2842.6470588235293
1986,Franklin,4412.380952380952
1986,Fulton,4272.333333333333
1986,Genesee,6563.846153846154
1986,Greene,5570.555555555556
1986,Hamilton,1093.3333333333333
1986,Herkimer,4640.166666666667
1986,Jefferson,9477.621951219513
1986,Kings,78571.25
1986,Lewis,4283.04347826087
1986,Livingston,2871.818181818182
1986,Madison,4805.263157894737
1986,Monroe,9900.309278350516
1986,Montgomery,4751.590909090909
1986,Nassau,29120.232558139534
1986,New York,81212.77777777778
1986,Niagara,7114.5
1986,Oneida,6426.1567164179105
1986,Onondaga,14411.715481171548
1986,Ontario,12097.5
1986,Orange,16568.60655737705
1986,Orleans,2361.5789473684213
1986,Oswego,9045.384615384615
1986,Otsego,4928.913043478261
1986,Putnam,11121.0
1986,Queens,84375.5172413793
1986,Rensselaer,17585.103734439836
1986,Richmond,95080.0
1986,Rockland,14598.181818181818
1986,Saint Lawrence,3774.1071428571427
1986,Saratoga,7713.932584269663
1986,Schenectady,10728.6
1986,Schoharie,3014.8571428571427
1986,Schuyler,6392.222222222223
1986,Seneca,6212.5
1986,Steuben,5884.583333333333
1986,Suffolk,17287.375
1986,Sullivan,2985.2
1986,Tioga,6489.545454545455
1986,Tompkins,7407.083333333333
1986,Ulster,8558.498023715416
1986,Warren,5230.0
1986,Washington,3803.5714285714284
1986,Wayne,5825.294117647059
1986,Westchester,18107.3786407767
1986,Wyoming,2637.777777777778
1986,Yates,4025.5555555555557
1987,Albany,15664.444444444445
1987,Allegany,3707.1428571428573
1987,Bronx,68507.5
1987,Broome,9546.060606060606
1987,Cattaraugus,4096.666666666667
1987,Cayuga,5180.0
1987,Chautauqua,4992.222222222223
1987,Chemung,4154.054054054054
1987,Chenango,3703.214285714286
1987,Clinton,4918.541666666667
1987,Columbia,4544.571428571428
1987,Cortland,6133.461538461538
1987,Delaware,3102.0689655172414
1987,Dutchess,23910.23622047244
1987,Erie,19967.385159010602
1987,Essex,2678.076923076923
1987,Franklin,4655.0
1987,Fulton,3851.2
1987,Genesee,9268.260869565218
1987,Greene,6907.2
1987,Hamilton,1383.5714285714287
1987,Herkimer,4485.882352941177
1987,Jefferson,8921.242236024846
1987,Kings,75597.77777777778
1987,Lewis,3381.315789473684
1987,Livingston,5204.722222222223
1987,Madison,5094.8387096774195
1987,Monroe,12105.80357142857
1987,Montgomery,8228.666666666666
1987,Nassau,34008.22222222222
1987,New York,97872.5
1987,Niagara,8619.156626506025
1987,Oneida,6577.979274611399
1987,Onondaga,12126.272727272728
1987,Ontario,9490.555555555555
1987,Orange,18153.687943262412
1987,Orleans,4447.5
1987,Oswego,4566.938775510204
1987,Otsego,5439.0
1987,Putnam,11623.870967741936
1987,Queens,69193.68421052632
1987,Rensselaer,6471.728395061728
1987,Richmond,91060.0
1987,Rockland,23103.529411764706
1987,Saint Lawrence,3033.0
1987,Saratoga,6541.079136690648
1987,Schenectady,10106.25
1987,Schoharie,2564.074074074074
1987,Schuyler,1892.3529411764705
1987,Seneca,5028.787878787879
1987,Steuben,5723.2467532467535
1987,Suffolk,17340.344827586207
1987,Sullivan,10212.692307692309
1987,Tioga,5423.7037037037035
1987,Tompkins,7893.214285714285
1987,Ulster,10685.722222222223
